Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Rich Clune,NSH,25,F,47,4,5,9,113,3,9:24,9:17,0:05,0:02,4,0,0,1,0,5,0,0,0,0,9,0,0,1,0,0.0%,0.543,0.679,1.222,0.55,0.687,1.237,0.0,0.0,0.0,0.085,0.106,0.191,46,8.7%,159,6,0,2,0.00%
Jack Hillen,WSH,26,D,23,3,6,9,14,9,17:36,16:30,0:12,0:53,3,0,0,1,0,6,0,0,1,0,9,0,0,2,0,0.0%,0.444,0.889,1.333,0.474,0.948,1.423,0.0,0.0,0.0,0.13,0.261,0.391,28,10.7%,10,35,0,0,0.00%
Derek Dorsett,NYR,26,F,24,3,6,9,53,-11,15:59,13:48,0:20,1:50,3,0,0,0,0,6,0,0,1,0,9,0,0,1,0,0.0%,0.469,0.938,1.407,0.543,1.087,1.63,0.0,0.0,0.0,0.125,0.25,0.375,38,7.9%,55,10,13,10,56.52%
Jordan Schroeder,VAN,22,F,31,3,6,9,4,0,13:42,11:14,2:28,0:00,2,1,0,2,0,6,0,0,2,0,8,1,0,4,0,11.1%,0.423,0.847,1.27,0.344,1.033,1.378,0.783,0.0,0.783,0.097,0.194,0.29,28,10.7%,10,11,140,181,43.61%
David Jones,COL,28,F,33,3,6,9,6,-11,16:49,13:27,1:46,1:35,2,1,0,2,1,6,0,0,1,0,8,1,0,3,1,11.1%,0.324,0.649,0.973,0.27,0.81,1.08,1.029,0.0,1.029,0.091,0.182,0.273,62,4.8%,45,20,6,15,28.57%
Chris Kelly,BOS,32,F,34,3,6,9,16,-8,14:58,12:33,0:06,2:17,2,1,0,0,0,6,0,0,2,0,8,1,0,2,0,11.1%,0.354,0.707,1.061,0.281,0.843,1.124,16.0,0.0,16.0,0.088,0.176,0.265,40,7.5%,43,20,216,157,57.91%
Lennart Petrell,EDM,28,F,35,3,6,9,4,-4,11:31,8:52,0:03,2:35,2,0,1,0,0,5,0,1,0,0,7,0,2,0,0,0.0%,0.446,0.892,1.338,0.386,0.965,1.351,0.0,0.0,0.0,0.086,0.171,0.257,23,13.0%,63,22,3,10,23.08%
Reilly Smith,DAL,21,F,37,3,6,9,8,0,10:55,9:29,1:01,0:23,3,0,0,0,0,6,0,0,2,0,9,0,0,2,0,0.0%,0.446,0.891,1.337,0.512,1.025,1.537,0.0,0.0,0.0,0.081,0.162,0.243,34,8.8%,18,6,3,1,75.00%
Nikita Nikitin,CBJ,26,D,38,3,6,9,17,2,21:11,16:58,1:52,2:21,2,1,0,0,0,5,1,0,2,1,7,2,0,2,1,22.2%,0.223,0.447,0.67,0.186,0.465,0.651,0.843,0.843,1.686,0.079,0.158,0.237,60,5.0%,31,56,0,0,0.00%
Craig Adams,PIT,35,F,48,3,6,9,28,-1,11:09,8:28,0:01,2:39,2,0,1,0,0,6,0,0,1,0,8,0,1,1,0,0.0%,0.336,0.672,1.008,0.295,0.885,1.18,0.0,0.0,0.0,0.063,0.125,0.188,46,6.5%,107,37,51,47,52.04%
Dainius Zubrus,NJD,34,F,22,2,7,9,12,-3,16:47,13:55,1:05,1:46,2,0,0,0,0,5,0,2,1,0,7,0,2,1,0,0.0%,0.325,1.137,1.462,0.392,0.98,1.371,0.0,0.0,0.0,0.091,0.318,0.409,22,9.1%,31,9,11,17,39.29%
Aaron Palushaj,COL,23,F,25,2,7,9,8,-2,11:18,10:34,0:44,0:00,2,0,0,0,0,7,0,0,1,0,9,0,0,1,0,0.0%,0.424,1.485,1.909,0.454,1.589,2.042,0.0,0.0,0.0,0.08,0.28,0.36,29,6.9%,32,13,2,6,25.00%
Josh Gorges,MTL,28,D,48,2,7,9,15,4,21:23,17:42,0:27,3:13,2,0,0,0,0,7,0,0,2,0,9,0,0,2,0,0.0%,0.117,0.409,0.526,0.141,0.494,0.635,0.0,0.0,0.0,0.042,0.146,0.188,40,5.0%,68,116,0,0,0.00%
Joni Pitkänen,CAR,29,D,22,1,8,9,12,2,22:49,17:54,3:11,1:42,1,0,0,0,0,6,2,0,2,0,7,2,0,2,0,22.2%,0.12,0.956,1.076,0.152,0.914,1.066,0.0,1.711,1.711,0.045,0.364,0.409,34,2.9%,16,34,0,0,0.00%
Marc-Andre Bergeron,CAR,32,D,25,1,8,9,9,-4,13:45,10:50,2:50,0:05,1,0,0,0,0,3,5,0,2,1,4,5,0,2,1,55.6%,0.174,1.395,1.569,0.221,0.664,0.886,0.0,4.226,4.226,0.04,0.32,0.36,43,2.3%,16,19,0,0,0.00%
Mike Weaver,FLA,34,D,27,1,8,9,8,-3,20:08,16:42,0:06,3:19,1,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0.0%,0.11,0.883,0.993,0.133,1.064,1.197,0.0,0.0,0.0,0.037,0.296,0.333,21,4.8%,49,51,0,0,0.00%
Steve Oleksy,WSH,26,D,28,1,8,9,33,9,17:16,15:29,0:07,1:39,1,0,0,0,0,8,0,0,2,0,9,0,0,2,0,0.0%,0.124,0.993,1.117,0.138,1.107,1.245,0.0,0.0,0.0,0.036,0.286,0.321,25,4.0%,58,52,0,0,0.00%
Francis Bouillon,MTL,37,D,48,1,8,9,21,4,18:04,15:30,1:32,1:01,1,0,0,0,0,8,0,0,3,0,9,0,0,3,0,0.0%,0.069,0.553,0.622,0.081,0.645,0.726,0.0,0.0,0.0,0.021,0.167,0.188,46,2.2%,78,50,0,0,0.00%
Nick Schultz,EDM,30,D,48,1,8,9,24,-13,18:37,16:05,0:03,2:28,1,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0.0%,0.067,0.537,0.604,0.078,0.621,0.699,0.0,0.0,0.0,0.021,0.167,0.188,33,3.0%,52,107,0,2,0.00%
Tim Gleason,CAR,29,D,42,0,9,9,40,-3,19:34,16:39,0:06,2:48,0,0,0,0,0,8,1,0,2,0,8,1,0,2,0,11.1%,0.0,0.657,0.657,0.0,0.686,0.686,0.0,12.676,12.676,0.0,0.214,0.214,36,0.0%,90,64,0,0,0.00%
Ryan Malone,TBL,33,F,24,6,2,8,22,-3,15:44,12:21,2:35,0:47,4,2,0,1,0,2,0,0,0,0,6,2,0,1,0,25.0%,0.953,0.318,1.271,0.809,0.404,1.213,1.929,0.0,1.929,0.25,0.083,0.333,37,16.2%,49,9,9,14,39.13%
Matt Hendricks,WSH,31,F,48,5,3,8,73,-6,11:43,9:55,0:03,1:44,5,0,0,1,0,3,0,0,1,0,8,0,0,2,0,0.0%,0.533,0.32,0.853,0.63,0.378,1.008,0.0,0.0,0.0,0.104,0.063,0.167,54,9.3%,93,31,147,112,56.76%
Cory Emmerton,DET,24,F,48,5,3,8,4,-1,10:48,9:00,0:03,1:44,5,0,0,0,0,2,1,0,2,0,7,1,0,2,0,12.5%,0.578,0.347,0.925,0.693,0.277,0.971,0.0,22.36,22.36,0.104,0.063,0.167,55,9.1%,28,26,187,226,45.28%
Mike Knuble,PHI,40,F,28,4,4,8,20,-4,12:55,10:56,1:39,0:18,3,1,0,1,0,3,1,0,0,0,6,2,0,1,0,25.0%,0.663,0.663,1.327,0.587,0.587,1.174,1.29,1.29,2.58,0.143,0.143,0.286,31,12.9%,25,11,4,3,57.14%
Matthew Lombardi,ANA,30,F,28,4,4,8,8,-2,13:57,12:09,1:27,0:20,3,1,0,1,0,3,1,0,1,0,6,2,0,2,0,25.0%,0.614,0.614,1.228,0.529,0.529,1.057,1.473,1.473,2.946,0.143,0.143,0.286,44,9.1%,24,14,105,131,44.49%
Steve Begin,CGY,34,F,36,4,4,8,22,-2,7:59,6:39,0:01,1:18,3,0,1,2,0,4,0,0,1,0,7,0,1,3,0,0.0%,0.834,0.834,1.668,0.752,1.002,1.754,0.0,0.0,0.0,0.111,0.111,0.222,31,12.9%,62,21,57,60,48.72%
Drew Miller,DET,28,F,44,4,4,8,2,-8,13:49,11:19,0:09,2:19,3,1,0,2,0,4,0,0,1,0,7,1,0,3,0,12.5%,0.395,0.395,0.79,0.361,0.481,0.842,8.531,0.0,8.531,0.091,0.091,0.182,54,7.4%,81,41,1,3,25.00%
Torrey Mitchell,MIN,27,F,45,4,4,8,21,-8,10:29,9:11,0:01,1:16,4,0,0,1,0,4,0,0,1,0,8,0,0,2,0,0.0%,0.508,0.508,1.016,0.58,0.58,1.16,0.0,0.0,0.0,0.089,0.089,0.178,39,10.3%,47,22,21,21,50.00%
Mats Zuccarello,NYR,25,F,15,3,5,8,8,10,16:25,14:00,2:24,0:00,3,0,0,0,0,3,1,1,0,0,6,1,1,0,0,12.5%,0.731,1.218,1.948,0.857,0.857,1.714,0.0,1.658,1.658,0.2,0.333,0.533,27,11.1%,27,15,0,4,0.00%
Erik Gustafsson,PHI,24,D,27,3,5,8,2,-1,20:08,17:14,1:35,1:18,3,0,0,1,0,4,1,0,1,0,7,1,0,2,0,12.5%,0.331,0.551,0.882,0.387,0.515,0.902,0.0,1.399,1.399,0.111,0.185,0.296,36,8.3%,15,39,0,1,0.00%
Brandon Yip,NSH,27,F,34,3,5,8,26,-3,12:02,11:25,0:06,0:30,3,0,0,0,0,5,0,0,1,0,8,0,0,1,0,0.0%,0.44,0.733,1.173,0.463,0.772,1.236,0.0,0.0,0.0,0.088,0.147,0.235,35,8.6%,46,7,8,13,38.10%
Joakim Andersson,DET,23,F,38,3,5,8,8,2,12:05,10:32,0:13,1:19,3,0,0,0,0,4,1,0,0,0,7,1,0,0,0,12.5%,0.392,0.653,1.045,0.45,0.599,1.049,0.0,6.936,6.936,0.079,0.132,0.211,43,7.0%,17,12,144,166,46.45%
Tyler Myers,BUF,22,D,39,3,5,8,32,-8,21:18,16:51,2:12,2:14,2,1,0,2,0,3,2,0,0,0,5,3,0,2,0,37.5%,0.217,0.361,0.577,0.182,0.274,0.456,0.698,1.395,2.093,0.077,0.128,0.205,48,6.3%,58,56,0,0,0.00%
Jordin Tootoo,DET,29,F,42,3,5,8,78,0,9:04,8:59,0:05,0:00,3,0,0,1,0,4,1,0,1,0,7,1,0,2,0,12.5%,0.472,0.786,1.258,0.477,0.636,1.113,0.0,14.458,14.458,0.071,0.119,0.19,45,6.7%,68,7,0,0,0.00%
Derek MacKenzie,CBJ,31,F,43,3,5,8,36,1,10:20,8:49,0:02,1:28,3,0,0,0,0,5,0,0,1,0,8,0,0,1,0,0.0%,0.405,0.675,1.08,0.474,0.79,1.265,0.0,0.0,0.0,0.07,0.116,0.186,33,9.1%,122,19,192,131,59.44%
Brenden Dillon,DAL,22,D,48,3,5,8,65,1,21:22,18:23,0:24,2:35,3,0,0,1,0,5,0,0,1,1,8,0,0,2,1,0.0%,0.175,0.292,0.468,0.204,0.34,0.544,0.0,0.0,0.0,0.063,0.104,0.167,75,4.0%,133,74,0,0,0.00%
Mikael Granlund,MIN,20,F,27,2,6,8,6,-4,13:10,11:26,1:43,0:00,2,0,0,0,0,4,2,0,1,0,6,2,0,1,0,25.0%,0.337,1.012,1.349,0.388,0.777,1.165,0.0,2.568,2.568,0.074,0.222,0.296,36,5.6%,15,8,97,109,47.09%
Chris Porter,STL,28,F,29,2,6,8,0,5,11:38,10:36,0:07,0:53,2,0,0,2,0,6,0,0,3,0,8,0,0,5,0,0.0%,0.356,1.067,1.423,0.39,1.17,1.56,0.0,0.0,0.0,0.069,0.207,0.276,46,4.4%,65,5,25,33,43.10%
Patrick Eaves,DET,28,F,34,2,6,8,4,-1,10:34,9:23,0:16,0:54,2,0,0,1,0,5,1,0,4,0,7,1,0,5,0,12.5%,0.334,1.001,1.334,0.376,0.939,1.314,0.0,6.534,6.534,0.059,0.176,0.235,42,4.8%,40,11,7,4,63.64%
Rostislav Klesla,PHX,30,D,38,2,6,8,22,0,17:37,15:15,0:01,2:20,2,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0.0%,0.179,0.537,0.717,0.207,0.621,0.828,0.0,0.0,0.0,0.053,0.158,0.211,44,4.6%,40,60,0,0,0.00%
Michal Handzus,CHI,35,F,39,2,6,8,16,-2,13:08,10:50,0:32,1:45,2,0,0,0,0,6,0,0,2,0,8,0,0,2,0,0.0%,0.234,0.703,0.937,0.284,0.852,1.136,0.0,0.0,0.0,0.051,0.154,0.205,41,4.9%,31,30,236,190,55.40%
Jay Beagle,WSH,27,F,48,2,6,8,14,-1,12:06,9:50,0:08,2:07,2,0,0,1,0,6,0,0,1,0,8,0,0,2,0,0.0%,0.207,0.62,0.826,0.254,0.762,1.015,0.0,0.0,0.0,0.042,0.125,0.167,56,3.6%,55,23,249,195,56.08%
Jamie McBain,CAR,24,D,40,1,7,8,12,0,18:25,16:18,1:20,0:46,1,0,0,0,0,7,0,0,2,0,8,0,0,2,0,0.0%,0.081,0.57,0.651,0.092,0.644,0.736,0.0,0.0,0.0,0.025,0.175,0.2,46,2.2%,22,63,0,0,0.00%
Luca Sbisa,ANA,22,D,41,1,7,8,23,0,19:50,17:15,0:41,1:52,1,0,0,1,0,4,3,0,1,0,5,3,0,2,0,37.5%,0.074,0.516,0.59,0.085,0.339,0.424,0.0,6.383,6.383,0.024,0.171,0.195,39,2.6%,99,57,0,0,0.00%
Brandon Crombeen,TBL,27,F,44,1,7,8,112,4,11:04,9:20,0:01,1:43,1,0,0,0,0,7,0,0,1,0,8,0,0,1,0,0.0%,0.123,0.861,0.984,0.146,1.022,1.168,0.0,0.0,0.0,0.023,0.159,0.182,50,2.0%,44,15,4,16,20.00%
Chris Butler,CGY,26,D,44,1,7,8,19,-10,17:02,15:04,0:03,1:55,0,0,1,0,0,7,0,0,4,0,7,0,1,4,0,0.0%,0.08,0.56,0.64,0.0,0.633,0.633,0.0,0.0,0.0,0.023,0.159,0.182,40,2.5%,53,74,0,0,0.00%
Brendan Smith,DET,23,D,34,0,8,8,36,1,18:24,15:58,1:09,1:16,0,0,0,0,0,6,2,0,1,0,6,2,0,1,0,25.0%,0.0,0.767,0.767,0.0,0.663,0.663,0.0,3.061,3.061,0.0,0.235,0.235,33,0.0%,20,35,0,0,0.00%
Mike Kostka,TOR,27,D,35,0,8,8,27,-7,22:04,18:02,2:35,1:25,0,0,0,0,0,3,5,0,2,0,3,5,0,2,0,62.5%,0.0,0.621,0.621,0.0,0.285,0.285,0.0,3.299,3.299,0.0,0.229,0.229,49,0.0%,49,66,0,0,0.00%
Mark Fraser,TOR,26,D,45,0,8,8,85,18,16:57,14:53,0:02,2:01,0,0,0,0,0,8,0,0,3,0,8,0,0,3,0,0.0%,0.0,0.629,0.629,0.0,0.716,0.716,0.0,0.0,0.0,0.0,0.178,0.178,33,0.0%,153,102,0,0,0.00%
Brooks Orpik,PIT,32,D,46,0,8,8,32,17,22:17,18:59,0:07,3:10,0,0,0,0,0,8,0,0,2,0,8,0,0,2,0,0.0%,0.0,0.468,0.468,0.0,0.549,0.549,0.0,0.0,0.0,0.0,0.174,0.174,32,0.0%,119,114,0,0,0.00%
Alex Chiasson,DAL,22,F,7,6,1,7,0,3,14:04,12:28,1:36,0:00,5,1,0,1,0,1,0,0,1,0,6,1,0,2,0,14.3%,3.652,0.609,4.261,3.434,0.687,4.121,5.357,0.0,5.357,0.857,0.143,1.0,13,46.2%,10,2,5,13,27.78%
Tomas Tatar,DET,22,F,18,4,3,7,4,2,11:22,9:33,1:49,0:00,3,1,0,0,0,3,0,0,0,0,6,1,0,0,0,14.3%,1.172,0.879,2.051,1.046,1.046,2.093,1.834,0.0,1.834,0.222,0.167,0.389,32,12.5%,9,5,1,0,100.00%
Anton Strålman,NYR,26,D,48,4,3,7,16,14,18:02,16:01,1:04,0:57,4,0,0,0,0,3,0,0,1,0,7,0,0,1,0,0.0%,0.277,0.208,0.485,0.312,0.234,0.546,0.0,0.0,0.0,0.083,0.063,0.146,66,6.1%,75,42,0,1,0.00%
Taylor Beck,NSH,21,F,16,3,4,7,2,0,16:05,14:10,1:55,0:00,2,1,0,0,0,3,1,0,2,0,5,2,0,2,0,28.6%,0.699,0.932,1.631,0.529,0.794,1.323,1.955,1.955,3.911,0.188,0.25,0.438,39,7.7%,13,11,6,3,66.67%
Wade Redden,BOS,35,D,29,3,4,7,11,-2,15:04,14:06,0:46,0:11,3,0,0,0,0,3,1,0,0,0,6,1,0,0,0,14.3%,0.412,0.549,0.961,0.44,0.44,0.88,0.0,2.663,2.663,0.103,0.138,0.241,28,10.7%,16,30,0,0,0.00%
Shawn Thornton,BOS,35,F,45,3,4,7,60,1,8:06,8:05,0:00,0:00,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0.0%,0.493,0.658,1.151,0.494,0.659,1.153,0.0,0.0,0.0,0.067,0.089,0.156,55,5.5%,77,13,7,10,41.18%
Marc-Edouard Vlasic,SJS,25,D,48,3,4,7,29,5,20:49,18:08,0:31,2:09,3,0,0,0,0,4,0,0,1,0,7,0,0,1,0,0.0%,0.18,0.24,0.42,0.207,0.276,0.482,0.0,0.0,0.0,0.063,0.083,0.146,59,5.1%,27,81,0,0,0.00%
Roman Horak,CGY,21,F,20,2,5,7,2,-5,14:31,12:37,1:01,0:53,2,0,0,0,0,4,0,1,2,0,6,0,1,2,0,0.0%,0.413,1.033,1.446,0.476,0.951,1.427,0.0,0.0,0.0,0.1,0.25,0.35,28,7.1%,18,13,93,112,45.37%
Ryan Jones,EDM,28,F,27,2,5,7,17,0,12:58,11:15,0:19,1:23,2,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0.0%,0.342,0.856,1.199,0.395,0.987,1.382,0.0,0.0,0.0,0.074,0.185,0.259,38,5.3%,55,13,2,7,22.22%
Davis Drewiske,MTL,28,D,29,2,5,7,14,3,15:11,12:07,0:16,2:47,1,1,0,0,0,5,0,0,2,0,6,1,0,2,0,14.3%,0.272,0.681,0.953,0.171,0.853,1.023,7.611,0.0,7.611,0.069,0.172,0.241,28,7.1%,21,35,1,0,100.00%
Simon Despres,PIT,21,D,33,2,5,7,20,9,15:06,13:53,0:41,0:32,2,0,0,0,0,4,1,0,2,1,6,1,0,2,1,14.3%,0.241,0.601,0.842,0.262,0.524,0.786,0.0,2.62,2.62,0.061,0.152,0.212,33,6.1%,48,31,0,0,0.00%
Colin Fraser,LAK,27,F,34,2,5,7,25,-4,9:22,8:39,0:06,0:36,2,0,0,0,0,5,0,0,1,0,7,0,0,1,0,0.0%,0.377,0.942,1.318,0.408,1.02,1.428,0.0,0.0,0.0,0.059,0.147,0.206,19,10.5%,71,11,78,90,46.43%
Christopher Tanev,VAN,23,D,38,2,5,7,10,4,17:17,15:32,0:06,1:38,2,0,0,1,1,5,0,0,0,0,7,0,0,1,1,0.0%,0.183,0.457,0.639,0.203,0.508,0.711,0.0,0.0,0.0,0.053,0.132,0.184,20,10.0%,14,61,0,0,0.00%
Keith Aulie,TBL,23,D,45,2,5,7,60,1,12:49,12:09,0:00,0:38,2,0,0,0,0,5,0,0,1,0,7,0,0,1,0,0.0%,0.208,0.52,0.728,0.219,0.548,0.767,0.0,0.0,0.0,0.044,0.111,0.156,37,5.4%,91,42,0,0,0.00%
Tomas Kundratek,WSH,23,D,25,1,6,7,8,-5,16:08,13:54,0:51,1:23,1,0,0,0,0,3,3,0,2,1,4,3,0,2,1,42.9%,0.149,0.892,1.041,0.173,0.518,0.69,0.0,8.418,8.418,0.04,0.24,0.28,23,4.4%,21,23,0,0,0.00%
Dalton Prout,CBJ,22,D,28,1,6,7,25,15,18:31,17:32,0:02,0:56,1,0,0,0,0,5,1,0,2,1,6,1,0,2,1,14.3%,0.116,0.694,0.81,0.122,0.611,0.733,0.0,53.731,53.731,0.036,0.214,0.25,16,6.3%,51,40,0,0,0.00%
John Moore,NYR,22,D,30,1,6,7,7,4,13:19,12:36,0:21,0:21,1,0,0,0,0,6,0,0,3,0,7,0,0,3,0,0.0%,0.15,0.9,1.05,0.159,0.952,1.111,0.0,0.0,0.0,0.033,0.2,0.233,29,3.5%,38,32,0,0,0.00%
Kris Russell,STL,25,D,33,1,6,7,9,6,16:02,14:52,0:36,0:34,0,1,0,0,0,5,1,0,2,0,5,2,0,2,0,28.6%,0.113,0.68,0.793,0.0,0.611,0.611,3.03,3.03,6.061,0.03,0.182,0.212,41,2.4%,26,57,0,0,0.00%
Dave Steckel,ANA,30,F,34,1,6,7,4,0,9:15,8:00,0:02,1:12,1,0,0,0,0,6,0,0,1,0,7,0,0,1,0,0.0%,0.19,1.143,1.333,0.22,1.321,1.541,0.0,0.0,0.0,0.029,0.176,0.206,23,4.4%,41,21,175,146,54.52%
Jonathon Blum,NSH,23,D,35,1,6,7,6,-1,14:17,13:02,1:09,0:05,1,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0.0%,0.12,0.719,0.839,0.131,0.788,0.92,0.0,0.0,0.0,0.029,0.171,0.2,26,3.9%,32,44,0,0,0.00%
Mike Weber,BUF,25,D,42,1,6,7,70,3,18:21,15:29,0:04,2:47,1,0,0,0,0,5,0,1,1,0,6,0,1,1,0,0.0%,0.078,0.467,0.545,0.092,0.461,0.553,0.0,0.0,0.0,0.024,0.143,0.167,25,4.0%,122,92,0,0,0.00%
Victor Bartley,NSH,24,D,24,0,7,7,6,2,19:32,17:40,0:43,1:09,0,0,0,0,0,7,0,0,2,0,7,0,0,2,0,0.0%,0.0,0.895,0.895,0.0,0.99,0.99,0.0,0.0,0.0,0.0,0.292,0.292,19,0.0%,35,28,0,0,0.00%
Justin Braun,SJS,25,D,41,0,7,7,6,-5,18:48,15:57,1:17,1:32,0,0,0,0,0,6,1,0,2,0,6,1,0,2,0,14.3%,0.0,0.545,0.545,0.0,0.55,0.55,0.0,1.126,1.126,0.0,0.171,0.171,48,0.0%,53,51,0,0,0.00%
Jim O'Brien,OTT,23,F,29,5,1,6,8,-2,11:25,9:14,0:06,2:04,4,1,0,0,0,1,0,0,0,0,5,1,0,0,0,16.7%,0.905,0.181,1.087,0.895,0.224,1.119,18.848,0.0,18.848,0.172,0.034,0.207,38,13.2%,30,13,100,119,45.66%
Nick Johnson,PHX,27,F,17,4,2,6,0,3,9:57,9:54,0:03,0:00,3,1,0,1,0,2,0,0,1,0,5,1,0,2,0,16.7%,1.418,0.709,2.127,1.069,0.713,1.782,65.455,0.0,65.455,0.235,0.118,0.353,23,17.4%,13,1,0,3,0.00%
Mark Olver,COL,24,F,32,4,2,6,6,-5,9:02,8:41,0:16,0:04,4,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0.0%,0.829,0.415,1.244,0.862,0.431,1.293,0.0,0.0,0.0,0.125,0.063,0.188,33,12.1%,28,17,59,83,41.55%
Ryan Reaves,STL,25,F,43,4,2,6,79,3,7:26,7:25,0:01,0:00,4,0,0,1,0,2,0,0,0,0,6,0,0,1,0,0.0%,0.749,0.375,1.124,0.752,0.376,1.128,0.0,0.0,0.0,0.093,0.047,0.14,24,16.7%,135,7,3,0,100.00%
Tyler Johnson,TBL,22,F,14,3,3,6,4,3,13:04,10:43,1:40,0:40,3,0,0,0,0,3,0,0,1,0,6,0,0,1,0,0.0%,0.983,0.983,1.967,1.199,1.199,2.398,0.0,0.0,0.0,0.214,0.214,0.429,11,27.3%,18,4,72,49,59.50%
Gustav Nyquist,DET,23,F,22,3,3,6,6,0,13:02,10:52,2:09,0:00,3,0,0,0,0,1,2,0,1,0,4,2,0,1,0,33.3%,0.627,0.627,1.255,0.752,0.251,1.003,0.0,2.537,2.537,0.136,0.136,0.273,46,6.5%,2,3,1,3,25.00%
Dustin Jeffrey,PIT,24,F,24,3,3,6,2,1,11:30,10:55,0:24,0:10,3,0,0,0,0,3,0,0,2,0,6,0,0,2,0,0.0%,0.651,0.651,1.303,0.686,0.686,1.372,0.0,0.0,0.0,0.125,0.125,0.25,26,11.5%,6,5,94,106,47.00%
Matt D'Agostini,NJD,26,F,29,3,3,6,8,-5,12:18,11:13,1:05,0:00,3,0,0,0,0,2,1,0,0,0,5,1,0,0,0,16.7%,0.504,0.504,1.008,0.553,0.369,0.921,0.0,1.905,1.905,0.103,0.103,0.207,33,9.1%,21,12,5,13,27.78%
John Erskine,WSH,32,D,30,3,3,6,34,10,18:27,16:13,0:06,2:07,3,0,0,0,0,3,0,0,1,0,6,0,0,1,0,0.0%,0.325,0.325,0.65,0.37,0.37,0.739,0.0,0.0,0.0,0.1,0.1,0.2,32,9.4%,91,62,0,0,0.00%
Dale Weise,VAN,24,F,40,3,3,6,43,-7,9:33,8:36,0:03,0:53,3,0,0,2,0,3,0,0,0,0,6,0,0,2,0,0.0%,0.471,0.471,0.942,0.523,0.523,1.046,0.0,0.0,0.0,0.075,0.075,0.15,35,8.6%,84,13,1,7,12.50%
Jerred Smithson,EDM,33,F,45,3,3,6,12,-4,10:39,8:26,0:02,2:10,3,0,0,0,0,3,0,0,1,0,6,0,0,1,0,0.0%,0.375,0.375,0.75,0.474,0.474,0.947,0.0,0.0,0.0,0.067,0.067,0.133,29,10.3%,96,30,265,213,55.44%
Ville Leino,BUF,29,F,8,2,4,6,6,0,15:48,14:08,1:40,0:00,1,1,0,0,0,3,1,0,2,1,4,2,0,2,1,33.3%,0.949,1.898,2.847,0.531,1.592,2.122,4.5,4.5,9.0,0.25,0.5,0.75,11,18.2%,5,2,4,6,40.00%
Adam Cracknell,STL,27,F,20,2,4,6,4,3,8:36,8:35,0:00,0:00,2,0,0,0,0,4,0,0,1,0,6,0,0,1,0,0.0%,0.697,1.393,2.09,0.698,1.396,2.094,0.0,0.0,0.0,0.1,0.2,0.3,21,9.5%,22,7,6,19,24.00%
Ryan Ellis,NSH,21,D,32,2,4,6,15,-2,16:22,14:20,1:58,0:03,0,2,0,0,0,4,0,0,1,1,4,2,0,1,1,33.3%,0.229,0.458,0.687,0.0,0.523,0.523,1.903,0.0,1.903,0.063,0.125,0.188,48,4.2%,22,29,0,0,0.00%
Eric Gryba,OTT,24,D,33,2,4,6,26,-3,20:16,17:47,0:07,2:21,2,0,0,0,0,4,0,0,1,0,6,0,0,1,0,0.0%,0.179,0.359,0.538,0.204,0.409,0.613,0.0,0.0,0.0,0.061,0.121,0.182,51,3.9%,89,37,0,0,0.00%
Bobby Sanguinetti,CAR,24,D,37,2,4,6,4,-6,14:45,13:00,0:34,1:09,2,0,0,1,0,3,1,0,1,0,5,1,0,2,0,16.7%,0.22,0.44,0.66,0.249,0.374,0.623,0.0,2.797,2.797,0.054,0.108,0.162,48,4.2%,50,40,0,1,0.00%
Ryan O'Byrne,TOR,28,D,42,2,4,6,60,-4,18:31,15:53,0:03,2:34,2,0,0,0,0,4,0,0,1,0,6,0,0,1,0,0.0%,0.154,0.308,0.463,0.18,0.36,0.539,0.0,0.0,0.0,0.048,0.095,0.143,26,7.7%,104,69,0,0,0.00%
Jared Boll,CBJ,26,F,43,2,4,6,100,1,8:04,8:01,0:03,0:00,2,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0.0%,0.345,0.691,1.036,0.348,0.695,1.043,0.0,0.0,0.0,0.047,0.093,0.14,19,10.5%,80,7,4,5,44.44%
Jordan Nolan,LAK,23,F,44,2,4,6,46,-5,8:28,8:21,0:06,0:00,2,0,0,0,0,4,0,0,1,0,6,0,0,1,0,0.0%,0.322,0.644,0.966,0.326,0.652,0.979,0.0,0.0,0.0,0.045,0.091,0.136,23,8.7%,72,5,0,8,0.00%
Travis Moen,MTL,30,F,45,2,4,6,32,-4,11:39,9:14,0:09,2:14,2,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0.0%,0.229,0.458,0.686,0.289,0.577,0.866,0.0,0.0,0.0,0.044,0.089,0.133,32,6.3%,82,22,4,6,40.00%
